trending_no,video_id,title,publishedat,channelid,channeltitle,categoryid,trending_date,tags,view_count,likes,comment_count
63,TM0ZbMes5KM,woy ketemu alter ego new roster mpl s11 doyok di siksa sampe kena mental  mobile legends,2022-11-24,UCirWugW5e03u3DUGA87s58A,oura gaming,Gaming,22.29.11,evos ourayoutube gaminghandcam ourahandcam ekoojuoura castermplmobile legendfreestyle lancelot ouraworldreview skin mobile legendsreact tiktokreact tiktok mobile legendsworld mobile legendsouragpxrrq vs evosgpx vstrendingekoojurrqevosgpxgpx ladiesoura reactm4rrq kingdommobile legends indonesiagerrard wijayamdl 2022mpl s10onic kairievos dlarkungfu pandapiala presiden 2022gpx mdlmplionicpiala duniaalter ego,213174,3876,250
83,GJHX1iGoSZo,pubg mobile x lionel messi  unleash your roar  collaboration trailer,2022-11-19,UCKuBf7CRNf4OYoDyTtAL5fg,pubg mobile,Gaming,22.29.11,pubgmpubg mobilepubgmobilebattle royaletencent gamesplayerunknowns battlegroundswinner winner chicken dinnerfreetoplaylionelmessi pubgmxmessipubgm messi updatepubg mobile football updatepubgm soccer updatepubg mobile messi football mania,9598919,1345,109
123,nFF5PQrbTIM,tutorial joy hero baru  penjelasan combo skill joy  build joy tersakit  cara main joy gameplay,2022-11-18,UCyJn1y8Ng32CWFYl-LwGvig,gappermind,Gaming,22.29.11,joy hero barujoy assassin barujoy mobile legendjoy best build 2022joy exp lanejoy offlanerjoy mid lanecara ulti joycara main joycara main skill 2 joygameplay joytutorial joyjoy terbaru mlskill combo joybuild joy tersakitbuild joy paling sakititem joy tersakit 2022item joy paling sakit 2022emblem joyassassin baru mobile legendpenjelasan skill joyjoy mvpspell joy,146211,1607,355
165,yOMRXl_lRrg,gak salah nih mie ayam kampung porsi raksasa plus bakso urat grenyel,2022-11-17,UCwXPLUOgfDRdDuDQup-mWNQ,gerry girianza,People & Blogs,22.29.11,none,273376,4644,153
183,Cu27UjsAmJI,sedikit tips parenting dari nikita willy,2022-11-12,UCEVbeHvzZluIW261NtIrXIQ,nikita willy official,People & Blogs,22.29.11,nikita willyindra priawanindra priawan nikita willyindra priawan djokosoetononikita willy officialtravel vloggernikita willy vlog channelnikita willy travellingkehamilanpregnancynikita willy babymoonamerikawealthyfamilylahiranbabymoonviralsultansinetron nikita willynikita main sinetron lagisinetron nikitaparenting nikita willyparenting artisparenting anak ala artisparenting indonesiaanak artisbaby issanikita willy dan baby issa,1130209,19529,643
11,kEIWHZIKQG0,trio mulut runcing gagal tugas trio mulut lancip bersorak puas  lapor pak 281122 part 3,2022-11-28,UC24_Z2L-8Ki183AI9zJJzNQ,trans7 official,Entertainment,22.29.11,trans7transmediatrans7 livestreamingacara trans7trans7 livetrans7 hari ini,306363,6019,466
16,YbjVRacJK-A,konser internasional sridevi ft maria vitoria timor leste egois raih all so  dacademy 5,2022-11-28,UCYqOeAXJm8yV9sJ8Ud3cR7A,indosiar,Entertainment,22.29.11,indosiarverticalentertainmentgenreetcformathighlighttypebroadcastseriesdacademy 5topicdangdutpersondewi persikpersonjenita janetpersonsoimahpersonnassarpersongilang dirgapersonruben onsupersonnitha thaliapersonrara,646007,23107,7697
17,l1jwWUCQy_Y,pasukin belajar jiu jitsu dari akina fathia  lapor pak 281122 part 4,2022-11-28,UC24_Z2L-8Ki183AI9zJJzNQ,trans7 official,Entertainment,22.29.11,trans7transmediatrans7 livestreamingacara trans7trans7 livetrans7 hari ini,208837,4232,283
20,dpz_bIUxcSA,jalanjalan anti repot ala ayu dan kiky  lapor pak 281122 part 2,2022-11-28,UC24_Z2L-8Ki183AI9zJJzNQ,trans7 official,Entertainment,22.29.11,trans7transmediatrans7 livestreamingacara trans7trans7 livetrans7 hari ini,171022,3930,279
22,5uw6MFzNHFo,kang mus sampai menitip pesen ke cecep  preman pensiun 7 part 22,2022-11-28,UCzTsWuCdVP_vehWyGwPcS3Q,rcti  layar drama indonesia,Entertainment,22.29.11,sinetronsinetron rctifull episodercti,401877,4410,217
31,X0qNj0Gv-h8,jadi penyihir,2022-11-25,UCbcqLlPfZ5GTc-mNLkYTz1g,fadil jaidi,Entertainment,22.29.11,jadi penyihirfadil jaidimama fadil jaidipak muhfadil jaidi papafadiljaidifadil jaidivideo baru fadil jaidifadil jaidi terbarupapa fadil jaidistory instagram fadil jaidipak muh fadilfadil jaidifadil jaidi video baruorang tua fadil jaidivideo terbaru fadil jaidifadil jaidi lucufadil jaidi penyihirpenyihirfadil jadi penyihirfadil jaidi video,1531127,123631,4004
32,WJ7Rnzu_d3g,mukbang battle ayam goreng restoran vs kaki lima pake sambel cumi pedas,2022-11-26,UC8rHUssNDJ9YEjfduAqJBmw,tanboy kun,Entertainment,22.29.11,tanboy lunmukbangayam gorengkfc mcdonaldsmcdkfcmcdonaldsfried chickenkaki limasabanadkriuk,2039784,43523,2004
33,c2UkXOdluXY,moana harus pake carseat,2022-11-27,UC4tS4Q_Cno5JVcIUXxQOOpA,ricis official,Entertainment,22.29.11,vlogricisricistrryantrricis ryandailyvlog keluargahiburanentertainmentmoanamomonmonanak ricisjalan jalanria riciskeluarga ricisfansfanatikindonesiaasialucuketawangakaktrendinganakbabybaby moanaanak ryan,460168,17747,625
35,VQs_ChROtdk,307 m subs moana cemburu bu icis ketemu baby ara sampe nyungsep,2022-11-26,UC4tS4Q_Cno5JVcIUXxQOOpA,ricis official,Entertainment,22.29.11,vlogricisricistrryantrricis ryandailyvlog keluargahiburanentertainmentmoanamomonmonanak ricisjalan jalanria riciskeluarga ricisfansfanatikindonesiaasialucuketawangakaktrendinganakbabybaby moanaanak ryan,607789,23069,490
36,AoyHy6VYjd8,kembang api murah vs mahal,2022-11-27,UCvc00uetYIML9D-7BBrEXLA,yudist ardhana,Entertainment,22.29.11,yudist ardhanayudistyudistardhanakembang apiyudist kembang apikembang api murahkembang api mahalmurah vs mahalyudist murah vs mahalkembang api murah vs mahal,190940,6010,292
39,v5L2TLU81YY,ameena nangis sesak nafas satu rumah panik,2022-11-26,UCaKLg1ELiX0zTJ6Je3c5esA,ah,Entertainment,22.29.11,none,830764,29248,1883
41,RQ3H4SWV88o,lari dari kenyataan,2022-11-25,UCFuM3BWlLM3YbLjkXBiJ8-A,jessica jane,Entertainment,22.29.11,jessica janejesika jane24 jam jessica janejess no limitmukbang samyangmukbang ayam kfcmukbang koreanindonesian mukbangtabi and moochyanjing jessica janetabitabiprank deadchef jessicaresepchef jessica,1779026,83657,4154
74,ppSQgcOiQQ0,안방1열 풀캠4k 시크릿넘버 tap secret number fullcamsbs inkigayo 221120,2022-11-20,UCS_hnpJLQTvBkqALgapi_4g,스브스케이팝 x inkigayo,Entertainment,22.29.11,inkigayo인기가요직캠안방1열직캠스브스케이팝스브스 직캠인기가요인가음방음악방송시크릿넘버secret numbertap시크릿넘버 컴백시크릿넘버 직캠시크릿넘버 페이스캠시크릿넘버 인가시크릿넘버 인기가요시크릿넘버 음방시크릿넘버 무대시크릿넘버 신곡시크릿넘버 안무바인엔터테인먼트진희레아수담디타데니스민지주léaditajinnyminji,490015,41061,3963
75,bh_E2tI5kT8,secret number시크릿넘버  tap 인기가요 inkigayo 20221120,2022-11-20,UCS_hnpJLQTvBkqALgapi_4g,스브스케이팝 x inkigayo,Entertainment,22.29.11,inkigayo인기가요직캠안방1열직캠스브스케이팝스브스 직캠인기가요인가음방음악방송시크릿넘버secret numbertap시크릿넘버 컴백시크릿넘버 직캠시크릿넘버 페이스캠시크릿넘버 인가시크릿넘버 인기가요시크릿넘버 음방시크릿넘버 무대시크릿넘버 신곡시크릿넘버 안무바인엔터테인먼트진희레아수담디타데니스민지주léaditajinnyminji,492047,49590,3743
98,YuTtrmv87Hk,ate materinya julid banget tapi bikin nagih  tonight show premiere,2022-11-20,UCLojthXNTLMGp6XSp4wgPRw,tonightshownet,Entertainment,22.29.11,vincentdestahesti purwadinataenzy storiamy own musicepetonight show terbarutonight show terlucutonight showtnstonight show netvindestatekomikastand up comedysucasucitns premieretonight show premiere,983877,18888,724
131,9DcvOtYug3M,릴레이댄스 le sserafim르세라핌  impurities 4k,2022-11-19,UCTQVIXvcHrR9jYoJ6qaBAow,m2,Entertainment,22.29.11,cj100dancekpopkpopk팝livem2mpdmnetimpuritiesle sserafimle sserafim impuritiesles serafim김채원댄스라이브레세라핌르세라핌르세라핌 임퓨리티르세라핌 임퓨리티스사쿠라아이돌안무엠넷엠투엠피디임퓨리티임퓨리티스카즈하한국허윤진홍은채,2075175,110593,1521
133,2xGqXSgS680,wahfuji mau nginep dan party dirumah verrell thoriq langsung mau nyamperin  prank call,2022-11-17,UC7cTuJ22N0iIuEdYrEiMHTg,bramasta vrl,Entertainment,22.29.11,vlogverrell bramastaprankchallengeartisindonesiaathallavenna melindasinetronsctvrctibramastavrlranty marianatasha wilonaanrez adeliobila ku jatuh cintacinta tanpa alasancinta anak mudapenyanyisingleactor,899116,22028,1097
134,ujdbzNRLcGg,tangis bangga ayah aan afan kepalsuanmu hasil mengurung diri di kamar asrama  dacademy 5,2022-11-17,UCDjF5JQiaHh982vAgtAYCcw,dacademy indosiar,Entertainment,22.29.11,dangdut academy indonesiadangdut academy indosiardangdut indosiardangdut academydangdut indonesiadangdutramziirfan hakimrina noserita sugiartosaipul jamiliis dahliainul daratistabeniqno aquinoivan gunawanlestisubrodonaatyfransikifglennfebroevadeswa,376979,5762,577
143,g14L1QSDIVU,vloggg receh belanja bulanan,2022-11-16,UCGd6ly1Govd77mjyvSKjRtA,arief muhammad,Entertainment,22.29.11,arief muhammadpocongggtiara pangestikatipangdaily vlog indonesiaibrahim wishaka el emranibrahim,671684,29729,2140
181,QAyQTElZBh0,istana cinere akhirnya selesai ameena jadi yang pertama nginep,2022-11-12,UChC0SS7gzZcoNJShR9Qh8Nw,the hermansyah a6,Entertainment,22.29.11,the hermansyah a6anangaurelazrielashantyarsyarsyakeluarga asixkeluarga a6asixa6keluarga hermansyahberita terkiniberita terupdateberita selebritiselebritisartisinfotainmentgosip terbaru hari iniviraltrendinghitsgen halilintaratta aurelatta halilintarthoriq fujiarsy aurelazriel sarah,2710825,33766,964
164,AM3sZXlyYGI,intip kecanggihan the beast mobil milik presiden amerika serikat joe biden  kabar siang tvone,2022-11-16,UCER4rvDnRBPr_ncYW4UCZjg,tvonenews,News & Politics,22.29.11,tvonetvonenewstv onetvone livetv one liveberita terbarunewsberitatvone terbarutv one terbarutvone updatenews livelive reportberita terkininews updateberita updatetv one updatetvonenewscomlive streamingkabar petangkabar siangapa kabar indonesiakabar utamailc tvonetalkshowtalk show reloadilckabar pagi,293738,2257,580
