trending_no,video_id,title,publishedat,channelid,channeltitle,categoryid,trending_date,tags,view_count,likes,comment_count
152,6MN1EsAnmkQ,뉴진스 Hype boy  Attention 축하공연 제43회 청룡영화상 시상식  KBS 221125 방송,2022-11-25,UCK1sVuXaDvJeNwl9noN5nOA,KBS Entertain,Entertainment,22.30.11,청룡영화상|2022청룡영화상|제43회청룡영화상|청룡영화상하이라이트|김혜수|유연석|뉴진스|축하공연|Hype boy|Attention|NewJeans,3410806,91080,3827
153,ruasnYx_rNg,This FREE Card Is INCREDIBLE,2022-11-25,UC-8KVa-TUe6LtfPFICAXyFA,DannyAaronsClips,Gaming,22.30.11,This FREE Card Is INCREDIBLE|danny aarons|fifa 23|fifa 23 ultimate team|fifa|fifa 23 gameplay|fifa 23 ps5|fifa 23 world cup|fifa 23 pack opening|fifa 23 4k gameplay|fifa 23 next gen|fifa 23 trailer|fifa 23 pc|fifa23|fifa 22|new fifa 23|fifa 23 tips|fifa 23 pack|fifa 23 team|fut 23|4k ps5 fifa 23|fifa 23 career mode|ps5 fifa 23 next gen|fifa 23 ps5 gameplay|fifagamerss fifa 23|fifa 23 fifagamerss|fifa 23 4k|fifa 23 sbc|84x20 fifa 23,274593,10413,463
154,e8nrpyUFY7Y,SIDEMEN VS MR BEAST 100000 YOUTUBER HUNGER GAMES,2022-11-24,UCh5mLn90vUaB1PbRRx_AiaA,MoreSidemen,People & Blogs,22.30.11,sidemen|moresidemen|miniminter|ksi|zerkaa|behzinga|tbjzl|vikkstar|wroetoshaw,3318528,204502,2909
155,VrqsHxuGpZU,When lies ruin lives,2022-11-25,UCzEy7pi3B7TIS9cn_sdKK9A,GrayStillPlays,Gaming,22.30.11,simulation games|graystillplays|simulator|and this happened|gameplay|ios|android|pc|gaming|perfect lie gameplay|3d game|dog life simulator|android games|perfect lie|perfect lie game|teacher games|teacher game|games|new games,598810,18959,781
158,790UXFMjWKE,Growing Up,2022-11-23,UCxXqeNx2u6mLcFiPrX3-G_g,theweeklyslap,Gaming,22.30.11,the weekly slap|weekly slap|jschlatt|call of duty|commentary|call of duty commentary|inbox|mail monday,347311,45911,1620
159,shWbgCepS_o,아이브 LOVE DIVE  After LIKE 축하공연 제43회 청룡영화상 시상식  KBS 221125 방송,2022-11-25,UCK1sVuXaDvJeNwl9noN5nOA,KBS Entertain,Entertainment,22.30.11,청룡영화상|2022청룡영화상|제43회청룡영화상|청룡영화상하이라이트|김혜수|유연석|아이브|축하공연|LOVE DIVE|After LIKE,2002126,41951,2608
160,XjGa_8fUU7g,HOUSE TOUR Two years building my dream home ,2022-11-23,UCFanrVWRodCwCw43U7KBAQg,Saffron Barker,Entertainment,22.30.11,saffron barker|saffron barker youtube|youtube saffron barker,988568,30160,819
161,acSb4K7FSMw,Why Im Fighting Dillion Danis January 14th 2023,2022-11-24,UCGmnsW623G1r-Chmo5RB4Yw,JJ Olatunji,Entertainment,22.30.11,ksi|ksiolajidebt|ksiolajidebthd,2840135,172586,7591
162,q4DF3j4saCE,The Most Extreme Explosion in the Universe,2022-11-23,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt  In a Nutshell,Education,22.30.11,none,3963482,184820,7683
163,w6Xd-H2gNbY,We Tried EVERY Milka Flavor,2022-11-25,UC4PooiX37Pld1T8J5SYT-SQ,Good Mythical Morning,Entertainment,22.30.11,gmm|good mythical morning|rhettandlink|rhett and link|mythical|rhett|mclaughlin|link|neal|will it|taste test,1119224,35448,2489
164,SfQNu7vBW4s,DAZ WATCHES PEOPLE TOO GOOD AT THEIR JOB,2022-11-24,UCDBCCMlFD-hArPbWv38FINA,Daz Games,Entertainment,22.30.11,Daz|games|daz|watches|daz black|HORROR|SCARY|LAUGH|COMEDY|DAZ GAMES|humor|daz watches|amazing,931971,58196,2214
165,ZJE0X3U2F6I,65 ATTEMPTS AND ZERO WINNERSTHE ULTIMEAT PIZZA CHALLENGE  OKLAHOMA EP5  BeardMeatsFood,2022-11-24,UCc9CjaAjsMMvaSghZB7-Kog,BeardMeatsFood,People & Blogs,22.30.11,calorie challenge|mukbang|cheat day|cheat meal|man vs food|eating challenge|eating challenge uk|food challenge|matt stonie|beardmeatsfood|beard meats food|beard meets food|beard vs food|adam moran|british competitive eater|fitness|eating channel|eating show|10000 calorie challenge|10k|massive eating challenge|huge eating challenge|100000 calorie challenge|pizza|oklahoma|undefeated,2060935,60931,3285
166,PZShwWiepeY,How Easily Can You Catch Every Pokemon in ScarletViolet,2022-11-23,UCgluFk_59sS-hz8WdGuBX2g,Johnstone,Gaming,22.30.11,pokemon|johnstone|johnstone pokemon|johnstone live|johnstone twitch|pokemon scarlet and violet|pokemon catch em all|catching every pokemon in scarlet|catching every pokemon in violet|how to get shiny charm in pokemon scarlet and violet,869637,18388,1463
167,9CZvw5PWI7k,Becoming GOD In Spore Was A Mistake  Spore Is A Perfectly Balanced Game With No Exploits,2022-11-24,UCRHXUZ0BxbkU2MYZgsuFgkQ,The Spiffing Brit,Gaming,22.30.11,The|Spiffing|Brit|spore|spore 2008|video game|game|spore game|becoming god|spore god|becoming god in spore|Becoming GOD In Spore Was A Mistake|Spore Is A Perfectly Balanced Game|the spiffing brit|gameplay|spore gameplay|spore 2|spore challenge|funny|spore funny moments|spore funny|game exploit|glitch|exploit|overpowered|god|spore cyborg|grox|ally grox|memes|ign|spore creature|lets play spore|perfectly balanced game|spore exploit|spore glitch|games,1549529,82016,2681
168,5jJJYYaw8vw,Lil Baby Ft Nardo Wick  Pop Out Official Video,2022-11-23,UCM1gEqLPsgej7ZKzu9w8v7A,LilBabyVEVO,Music,22.30.11,Lil|Baby|Nardo|Wick|Pop|Out|Quality|Control|MusicMotown|Records|Hip|Hop,3370784,103914,3939
169,sbugCvsQ-0Q,Grealish  Foden No Bounce Challenge Rice Skill School  Henderson On FIRE  Inside Training,2022-11-24,UCNT2e7Og56vm5_V-yJWvglA,England,Sports,22.30.11,jack grealish|bukayo saka|england football|england training|gareth southgate|harry kane|phil foden|mason mount|saka england|three lions|harry maguire|marcus rashford|england training world cup 2022|england training qatar|england training today|england training session|england training shooting practice|england training goalkeeper|england training shooting|trent alexanderarnold|declan rice,1087282,18556,927
170,U9fEPP894Vs,WOODWARD Back To Help US BuyOut Man Utd News,2022-11-25,UCMmVPVb0BwSIOWVeDwlPocQ,The United Stand,Sports,22.30.11,Jadon Sancho|Sancho|Manchester United|Man United|Man Utd|Manchester United TV|The United Stand|United Stand|Manchester United News|MUFC|Man Utd News|United|Manchester United Transfer News|Transfer|Romano|Manchester United preview|Cristiano Ronaldo|vs Manchester United|Goldbridge|Erik Ten Hag|Ten Hag|Ronaldo|Mark Goldbridge|Ronaldo Interview|Glazers|Man Utd up for sale|man utd sale,138803,3306,210
171,pPtbo5O2iIw,Hopelessly Devoted To You Olivia NewtonJohn Tribute Live From The 2022 American Mus,2022-11-22,UCXJDX1KK6t121Z9FLhu5o2A,PinkVEVO,Music,22.30.11,Hopelessly Devoted To You Olivia NewtonJohn Tribute|PNK|Pop|RCA Records Label,3014816,88033,4350
172,vpXdXpDMYqA,DRAGON BALL LEGENDS REVEALS  STUFF LEGENDS FESTIVAL EDITION,2022-11-24,UCqly9F4Fr_jf2Y1Cy5hacRg,Bandai Namco Entertainment,Gaming,22.30.11,バンダイナムコ|バンナム|876|876TV|BNE|バンダイナムコエンターテインメント|BANDAINAMCO|BANNAM|ばんなむ|ばんだいなむこ|ばんだいなむこえんたーていんめんと|バンナムTV|DRAGON BALL LEGENDS|DRAGON BALL|LEGENDS|Dokann|DB|DBL|Video and Stuff|Video  Stuff|Video|Stuff|Reveals  Stuff|Reveals|Legends Festival,423616,0,0
173,ZzVrBnKy-hM,5000 Classic Car Auction CHALLENGE,2022-11-24,UCqWFLuBLPiaeNzYAek6BOmA,Autoalex Cars ,Autos & Vehicles,22.30.11,none,404296,19428,1099
174,TLiOxUr-IMw,Chelsea vs Real Madrid  UEFA Womens Champions League 202223 Matchday 3 Full Match,2022-11-23,UCxgii5f9u4YgXCeubCozbEA,DAZN UEFA Womens Champions League,Sports,22.30.11,dazn|uwcl|womens champions league|highlights|stream|watch|full match|champions league|uefa|ucl|womens football|soccer|goals|live|recap|sport|free|WoSo,189277,2501,28
175,UWQPICLX104,Alphabet Lore Mod in Among Us,2022-11-23,UCgYJLAsnjCZk9ocyIywgbiQ,Zud,Gaming,22.30.11,Among Us|Imposter|Among Us Mod|Zud|Among Us Funny Moments|among us|new among us role|among us mods|among us impostor|among us mod|among us imposter|among us animation|animation|among us song|ssundee among us|among us vr|zud among us|among us custom mod|among us gameplay|among us in real life|among us funny|alphabet lore|among us alphabet lore|among us alphabet lore mod|alphabet lore mod in among us ssundee|alphabet lore mod among us|alphabet|lore,1583000,19192,630
176,jJQMeSBylFo,HERES WHY I CAN NEVER BUY THE WRECKED ROLLS ROYCE GHOST I FOUND,2022-11-24,UC2FZQeaJkpnO6IMkQglvPsg,Mat Armstrong MK2,Autos & Vehicles,22.30.11,Rolls royce|wrecked rolls royce|copart|rebuild|category car|rebuilding a car|rolls royce ghost|cheap|restore|matt armstrong|mat armstrong,429315,15306,746
177,VDsfO2b6_Hc,Water Cooling My House,2022-11-24,UCXuqSBlHAE6Xw-yeJA0Tunw,Linus Tech Tips,Science & Technology,22.30.11,watercooling|linus new house|pool water cooling|whole room water cooling|remote computers|cooling my server room|data center cooling|using my pool to cool a room|thermals|soft tubing|radiator|pt cruiser radiator,1577115,64773,3920
178,7N2AyEj2TyY,Machine Gun Kelly  Taurus Feat Naomi Wild From the Motion Picture Taurus,2022-11-23,UC2a9zmrdjvLsrRgi4G4blWw,MGKVEVO,Music,22.30.11,Machine|Gun|Kelly|Taurus|From|The|Motion|Picture|Taurus|Bad|BoyInterscope|Records|Alternative,1413475,52236,3777
179,O76YQ4MkMrM,Pet Imposter Role in Among Us,2022-11-24,UCke6I9N4KfC968-yRcd5YRg,SSundee,Gaming,22.30.11,none,2123515,96072,3266
180,1rv6HuClfOI,We Watched THE EMOJI MOVIE,2022-11-22,UC1o6smXb21IK3HV0yUcOFNg,Memeulous,Comedy,22.30.11,the emoji movie|emoji movie|emoji movie reaction|the emoji movie reaction|we watched|we watched emoji movie,523297,35064,1247
181,9SwFwTrwS9I,Perfect,2022-11-23,UCq6aw03lNILzV96UvEAASfQ,bill wurtz,Music,22.30.11,none,651137,85564,4404
182,FWqRpWDtML0,Scariest Minecraft Myths on the Internet,2022-11-23,UCJZam2u1G0syq3kyqrCXrNw,PrestonPlayz,Gaming,22.30.11,minecraft|mcpe|family|family friendly|challenge|funny|comedy|preston|brianna|prestonplayz|briannaplayz|gaming|gameplay|funny moments|game|Minecraft|no swearing|no cursing|minecraft but|games|2022|minecraft challenge|Gameplay|minecraft mod|minecraft funny|minecraft but challenge|memes|minecraft update|minecraft 119|minecraft facts|minecraft but you|minecraft 118|clean minecraft videos|Comedy|Funny Moments|FUNNY MOMENTS,1909962,84811,5519
183,nBT2SP21f3Q,The Witcher 3 Wild Hunt  Complete Edition  NextGen Update Trailer,2022-11-23,UCzybXLxv08IApdjdN0mJhEg,The Witcher,Gaming,22.30.11,the witcher|witcher|w3|w3ng|w3nge|next gen|current gen|update|free|official|trailer|video game|game|RPG|TPP|cd projekt|cd projekt red|CDPR|cd project|cd project red|Xbox|Xbox One|PlayStation|PlayStation 4|PS4|PS5|PlayStation 5|PC|Xbox Series S|Xbox Series X,1234296,50588,4828
184,6sh2Ib3DklI,I Tried Walmarts Terrifying Metaverse Experience,2022-11-22,UCSUf5_EPEfl4zlBKZHkZdmw,Danny Gonzalez,Comedy,22.30.11,danny gonzalez|funny|commentary|comedy|react|reaction|reacting|awful|humor,3291362,180428,10852
185,hkt-QrpZd7w,AMELIAS COOKING SHOW  DAVIDE  EKINSU,2022-11-22,UCyQ-DUV6lZgoL8wiPusYiUg,Amelia Dimoldenberg,Entertainment,22.30.11,love island,284667,11131,285
186,u8tYPsgq3XM,Welcome Back To Oracle Red Bull Racing Daniel Ricciardo,2022-11-23,UCQIyqMWCdx1GBvbw_Yi6lEA,Oracle Red Bull Racing,Sports,22.30.11,Red Bull Racing|Red Bull F1|Red Bull Red Bull F1|Red Bull|Daniel Ricciardo|Max Verstappen|Formula One|Sebastian Vettel|Mark Webber|F1|Lewis Hamilton|Ferrari|Valterri Bottas|Kimi Raikkonen|Fernando Alonso|McLaren|motorsport|racing,581063,27642,1384
187,ytzSlBMUfwY,IKEA in a Nutshell,2022-11-22,UCSC6F-cM6_Xm3aJnHs6ZDVA,Joeseppi,Comedy,22.30.11,joeseppi|joseppi|in a nutshell|ikea,965961,67265,4278
188,Ox16oYvEIe8,I tried to bowl two perfect games in a row in wii bowling,2022-11-22,UCuo9VyowIT-ljA5G2ZuC6Yw,Eddy Burback,Comedy,22.30.11,none,803010,53267,1789
189,pfsk9lo7vGk,An Irate Jon Moxley Demands Answers from William Regal  AEW Dynamite 112322,2022-11-24,UCFN4JkGP_bVhAdBsoV9xftA,All Elite Wrestling,Sports,22.30.11,aew|aew dynamite|aew dynamite highlights this week|aew dynamite highlights|aew on tnt|aew road to|aewdark|all elite wrestling|chris jericho|jon moxley|malakai black|matt hardy|mjf|mox|orange cassidy|pro wrestling|sting|the young bucks|house of black|aew on tbs|aew rampage|aew elevation|adam cole|bryan danielson|britt baker|hangman page|miro|hook|aew highlights|aew rampage highlights,1095847,25628,2226
190,rBOYaUbwzn4,My dramatic cat Luigis vet visits,2022-11-23,UCsKVP_4zQ877TEiH_Ih5yDQ,illymation,Film & Animation,22.30.11,illymation|illymations|illyanimation|illystrations|storytime animation|animated storytime|animation|illymation real life|illymation face reveal|illymation ex|illymation boyfriend|illymation abusive boyfriend|illymation song|illymation animal crossing|illymation vidcon|illymation cat|illymation luigi|cat vet angry|cat vet visit|cat vet check up|animated cat series|animated cat videos|animated talking cat,666163,40855,1808
191,wrpS9PpYF28,GLAZER Confirms SALE Talks MEMPHIS To United in January Man Utd News,2022-11-24,UCMmVPVb0BwSIOWVeDwlPocQ,The United Stand,Sports,22.30.11,Jadon Sancho|Sancho|Manchester United|Man United|Man Utd|Manchester United TV|The United Stand|United Stand|Manchester United News|MUFC|Man Utd News|United|Manchester United Transfer News|Transfer|Romano|Manchester United preview|Cristiano Ronaldo|vs Manchester United|Goldbridge|Erik Ten Hag|Ten Hag|Ronaldo|Mark Goldbridge|Ronaldo Interview|Glazers|Man Utd up for sale|man utd sale,141769,3896,344
192,jEdfjuG0Fx4,정국 Jung Kook Dreamers  FIFA World Cup Qatar 2022 Opening Ceremony,2022-11-21,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,Music,22.30.11,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|kpop|방탄|jhope|Jung Kook|Jimin|BTS V|Jin,44923077,2634554,99414
193,nsMhMQfD0V0,Waltair Veerayya  Boss Party Lyric Video  Megastar Chiranjeevi Urvashi Rautela  DSP Bobby Kolli,2022-11-23,UCn4rEMqKtwBQ6-oEwbd4PcA,Sony Music South,Music,22.30.11,Sony Music South|Sony Music|Latest Song|Telugu Songs 2021|Songs in Telugu|Telugu Movie Songs|Video Songs Telugu|new Telugu Songs|Waltair Veerayya Tittle Teaser|Megastar Chiranjeevi|DSP|Devi Sri Prasad|Megastar 154|Devi Sri Prasad songs|KS Ravindra|Chiranjeevi Movies|MegastarMovies|Mega154|Mega 154 Muhurtham|Megastar movies|Bobby Movies|Megastar Chiranjeevi Pooja Cermony Shots|Dsp Latest songs|Megastar|MegaMass|MegaMassComboBegins|boss party song,17117148,360356,17001
194,W9rv7l1xUhE,I got a kitten weekly vlog,2022-11-21,UC9PodfZydKm8akexKRn_2bw,olivia neill,Entertainment,22.30.11,none,245218,8634,163
195,o5F8MOz_IDw,Avatar The Way of Water  New Trailer,2022-11-22,UCgjxQJ6TlKqhHax8742ZMdA,Avatar,Entertainment,22.30.11,none,11275991,292458,11673
196,uo27SOh1EgQ,Fine Points Cleveland Gets The ColbertSmallBizBump With Help From NCIS Los Angeles,2022-11-24,UCMtFAi84ehTSYSE9XoHefig,The Late Show with Stephen Colbert,Entertainment,22.30.11,The Late Show|Late Show|Stephen Colbert|Steven Colbert|Colbert|celebrity|celeb|celebrities|late night|talk show|comedian|comedy|CBS|joke|jokes|funny|funny video|funny videos|humor|hollywood|famous,1287397,26192,1463
197,3V8aen7Flhs,NBA YoungBoy  Hi Haters official video,2022-11-22,UClW4jraMKz6Qj69lJf-tODA,YoungBoy Never Broke Again,Music,22.30.11,YoungBoy Never Broke Again|NBA YoungBoy|YoungBoy Quando Rondo|YoungBoy Leak|Make No Sense YoungBoy|Youngboy Lost Motives|YoungBoy NBA Music Video|YoungBoy Never Broke Again TOP|nba youngboy top|YoungBoy NBA TOP album|7KTt4_M09Rw|0C80BSgjb8M|qChxuVxs8FA|dYkyCsuTUo|6MCSr65d9Xc|ALimxH8C6s|YoungBoy Never Broke Again Sincerely Kentrell|Sincerely Kentrell|Youngboy NBA Sincerely Kentrell|Sincerely Kentrell album|YBNBA Sincerely Kentrell|YB Sincerely Kentrell|Kentrell,3715358,199536,15195
198,5gAAAOkqaxg,Insane Mountain Bike Downhill,2022-11-21,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,Entertainment,22.30.11,life hacks|crafts|slime|do it yourself|diy|lifehacks|dily projects|useful things|how to|experiment|experiments|diy activities|handcraft|prank|funny|challenge|pranks|secret|diy slime|laugh|new|skills|tricks|tips|fun,7007826,208903,3865
199,GV0jysVYLuU,SIDEMEN 100000000 SUPERYACHT HIDE AND SEEK,2022-11-20,UCDogdKl7t7NHzQ95aEwkdMw,Sidemen,Entertainment,22.30.11,sidemen|sidemen sunday|sidemensunday,7156122,335570,7738
79,mXbqHmU7Cv8,this is what happens when anime is real,2022-11-26,UC7dF9qfBMXrSlaaFFDvV_Yg,gigguk,Film & Animation,22.29.11,anime zonegigguktop animeopedrecreatorsrecreators animerecreators opre creators edre creators episode 1recreators,1054105,78067,6185
163,rBOYaUbwzn4,my dramatic cat luigis vet visits,2022-11-23,UCsKVP_4zQ877TEiH_Ih5yDQ,illymation,Film & Animation,22.29.11,illymationillymationsillyanimationillystrationsstorytime animationanimated storytimeanimationillymation real lifeillymation face revealillymation exillymation boyfriendillymation abusive boyfriendillymation songillymation animal crossingillymation vidconillymation catillymation luigicat vet angrycat vet visitcat vet check upanimated cat seriesanimated cat videosanimated talking cat,632308,39406,1763
5,1nF2Uo2eVDA,we bought 3 cheap wrecked exotic cars for less  than a c8 z06 corvette  car trek s9e1,2022-11-28,UCvAhDxNNUDhi78tMXVGBUaQ,tavarish,Autos & Vehicles,22.29.11,aston martinmercedesamghyundaibmwlamborghiniferraritoyotasupramr2sw203sgte2jz1jzsl55r230r231m113kvantagev8v12v10v6gallardoturbocheapbudgetdiywrench everydaydoug demurochrisfixhoovies garagetavarishjalopnikmotor trendroadkillhackbendpaktoolslift4 postquick jackweldinghow totutorialaudi r8ferrari 458salvagerebuilt675ltmclarenlemonsc8 z06corvettec8emelia hartfordsupercarwrecked exoticed bolianvinwiki,424300,22801,1588
90,f1Ik-Vufd1E,fastest ferrari v fastest bmw superbike drag race,2022-11-26,UCUhFaUpnq31m6TNX2VKVSVA,carwow,Autos & Vehicles,22.29.11,carwowmat watsoncar reviewnew car reviewcar review 2022ferrariferrari sf90ferrari sf90 stradalebmwbmw mbmw m superbikem1000m1000 rrbmw m1000 rrbmw m1000rrbmw m1000rr drag racem1000 rr racem1000 rr drag racesuperbikebmw superbikefastest motorbikequickest motorbikebmw motorbikecar v bikecar v motorbikecar v motorbike racemotorbike drag racebest bmwbest ferrarihypercarsupercarsf90sf90 drag race,1011360,43301,3497
151,jJQMeSBylFo,heres why i can never buy the wrecked rolls royce ghost i found,2022-11-24,UC2FZQeaJkpnO6IMkQglvPsg,mat armstrong mk2,Autos & Vehicles,22.29.11,rolls roycewrecked rolls roycecopartrebuildcategory carrebuilding a carrolls royce ghostcheaprestorematt armstrongmat armstrong,419373,15112,706
15,MDH2WKxcY5g,stormzy  this is what i mean starring amaarae black sherif jacob collier ms banks  storry,2022-11-27,UC7D-09kUG6Ei11SVO_deW_w,stormzy,Music,22.29.11,stormzythis is what i meantiwimstorryjacob collierblack sherifp2jp2j producer,493697,31425,1637
30,pki8HdJ59iw,mad tsai  stacys brother official music video,2022-11-23,UClam-lnb9mK0ZYcDFhIvRRA,mad tsai,Music,22.29.11,stacys brothermad tsaimad tsai stacys brothermusic videomusicmadsteapartytiktok musicstacys mom,937174,114444,2628
35,ACnfRBjb2MI,capital t  hera e fundit official video,2022-11-26,UCGLu20iKuz8ZzZ8xYv5YsXA,capital t,Music,22.29.11,capital thera e funditcapital t hera e funditkapohabibibutrint imeridafina zeqiri alban skenderajera istrefi butamajk bardhixhensila kiddafififlori mumajesishkurte gashi burakufinemyll limanikidaever bcllevio serbianovarrosiirkenc hyka yllka kuqielgit dodazemer luana tv klanlugina e djalitme fjale te voglabeatrix ramosajhite shqiphitet shqiphite shqip 2022hitet shqip 2022hitet e reja shqip 2022,1659696,32056,726
59,G5aic-Zhqqk,bardhi  kalli,2022-11-26,UCKGhUAK76DX5-596jfPwOpQ,sbs entertainment,Music,22.29.11,bardhikallikrejt fototbest new musicbest new hits 2022fresh hitsbest new hitsenglishhottest music right nownew hitpop hitshottest songthe best music out nowbest music of the momentfrench hitsfrench musicfrench languagebest music of this weekbest music of the yearwhere to find the best music right now,1213969,26014,382
60,YaDL9PHYisY,bogdan dlp  alex velea  ebal  ost romina vtm,2022-11-26,UCOSuXx0kB-vHNsVY222B3lQ,bogdan dlp,Music,22.29.11,bogdan dlpbogdan de la ploiestialex veleaebalromina vtm ostcoloana sonora romina vtmbeau pahar dupa paharbogdan dlp videoclipbogdan dlp tzanca uraganumanelemanele noimanele 2022bogdan dlp fara tinebig up fusiontarabanelebogdan dlp yny sebicele mai noi manele,602272,14331,175
62,KgcTMGy4dLo,red velvet 레드벨벳 birthday mv teaser,2022-11-27,UCEf_Bc-KVd7onSeifS3py9g,smtown,Music,22.29.11,red velvetbirthdaythe reve festival2022mvteaserireneyeriseulgiwendyjoy레드벨벳버스데이벌쓰데이생일리브 페스티벌아이린예리슬기웬디조이뮤비뮤직비디오티저,1315319,136617,5060
67,puEXAIiT5wk,how to pull a rabbit out of a hat,2022-11-26,UCq6aw03lNILzV96UvEAASfQ,bill wurtz,Music,22.29.11,none,372199,42059,1906
88,aFWDOFg7X2A,on top full video karan aujla  yeah proof  new punjabi songs 2022,2022-11-25,UC3XBkDeCVXCoCofFgfUZXGw,karan aujla,Music,22.29.11,karan aujla on toputte dekh karan aujlakaran aujla new songs 2022karan aujla latest songs 2022latest punjabi songs 2022 karan aujlanew karan aujlautte kon utte mainkaran aujla latest punjabi songs 2022new hit songs karan aujlakaran aujla dj songskaran aujla punjabi songskaran aujla karan aujlakaran aujla latest punjabi new songsnew punjabi songs karan aujlanew punjabi songpunjabi songslatest punjabi songskarn aujlahit songs punjabi,9436499,294431,29386
98,pPU_QOBvm7k,luis gabriel  am un demon in mine  live cover antonio pican,2022-11-24,UCQLCJBWOnfkqlT928FPoTjg,luis gabriel,Music,22.29.11,luis gabrieltoate diamantelehaziran,735342,13434,229
103,skl6N3zGv-s,rammstein  adieu official video,2022-11-24,UCYp3rk70ACGXQ4gFAiMr1SQ,rammstein official,Music,22.29.11,rammsteinrammstein officialofficialofficial videorammstein musikrammstein official videorammsteinofficialrammstein channelheavymetalgermanyrammstein video,10296249,521446,0
120,Xw_vSXcQSh0,flamur x ilir  a je pendu  prod by monkey music,2022-11-24,UCS0_Ro1FvPrA9SWvWXop4fA,flamuri  iliri,Music,22.29.11,flamurilira je penduflamur ilir a je penduflamur a je penduilir a je pendufole publishingfolefole artisthite shqiphitet shqiptop listahitealbanian playlistkengamuzike e miremuzika ma e mirehitet shqiptaretop hite shqiptop albanian playlisthite te rejahitet e rejahite te reja 2022hitethitet me te reja 2022top hitet shqiptaretop lista shqipbest musicbest songbest new artisthit musickenget e rejakenga e re 2022,1059450,14050,247
121,fVWN3uuX4MA,antihero acoustic version,2022-11-25,UCPC0L1d253x-KuMNwa05TpA,taylor swift  topic,Music,22.29.11,taylor swiftテイラースウィフトテイラースウィフトantihero,308452,27068,85
156,7N2AyEj2TyY,machine gun kelly  taurus feat naomi wild from the motion picture taurus,2022-11-23,UC2a9zmrdjvLsrRgi4G4blWw,mgkvevo,Music,22.29.11,machinegunkellytaurusfromthemotionpicturetaurusbadboyinterscoperecordsalternative,1285079,50524,3647
157,9SwFwTrwS9I,perfect,2022-11-23,UCq6aw03lNILzV96UvEAASfQ,bill wurtz,Music,22.29.11,none,588457,78852,4237
176,nsMhMQfD0V0,waltair veerayya  boss party lyric video  megastar chiranjeevi urvashi rautela  dsp bobby kolli,2022-11-23,UCn4rEMqKtwBQ6-oEwbd4PcA,sony music south,Music,22.29.11,sony music southsony musiclatest songtelugu songs 2021songs in telugutelugu movie songsvideo songs telugunew telugu songswaltair veerayya tittle teasermegastar chiranjeevidspdevi sri prasadmegastar 154devi sri prasad songsks ravindrachiranjeevi moviesmegastarmoviesmega154mega 154 muhurthammegastar moviesbobby moviesmegastar chiranjeevi pooja cermony shotsdsp latest songsmegastarmegamassmegamasscombobeginsboss party song,16492824,353464,16758
187,kiUIkL4aZ5o,meek mill  god did official video,2022-11-21,UC9HlWVtENbiMQzVRmnbJxtw,meek mill,Music,22.29.11,meek millmeekmillhip hoprapatlanticatlantic recordswins  lossesdreams worth more than moneystay wokedangerouschampionschampionshipintrotraumawhats freerespect the gamesplash warninggoing badalmost slippedexpensive painsharing locationsexpensive painmeek new albumnew meek,2748683,99161,7744
191,Jm29kLeWqDA,jung kook from bts performs dreamers at fifa world cup opening ceremony,2022-11-20,UCpcTrCXblq78GZrTUTLWeBw,fifa,Music,22.29.11,jung cookbtskpopkpopfifa world cupfifa world cup opening ceremonyqatar opening ceremonydreamersjung cook dreamersjung cook at world cup opening ceremonyjung cook performs dreamersfahad al kubaisifahad al kubaisi dreamers,31765356,1661069,69558
196,7PYTGfpjEmk,guitarist blows minds on omegle with perfect pitch,2022-11-22,UCPKgIhTC3BdkAwMw6s-GEug,thedooo,Music,22.29.11,playingguitarforgirlstik tokmemesmeme songsmemes 2020singingpianogirl on omegleomegle trollingtiktok songstrynottolaughreactionsomegle prankomegle funny momentsomegle girlsometvguitar on omeglehot girls omeglememe songs on omeglememe songs 2020tik tok meme songsomeglefunnymomentsmetalshredsoloomegle pianoplaying guitar on omegle,2152590,135570,7755
7,McGnGhlRLNE,bruno fernandes scores twice as portugal beat uruguay  world cup 2022,2022-11-28,UCW6-BQWFA70Dyyc7ZpZ9Xlg,bbc sport,Sports,22.29.11,bbcbbc sporthighlights2022world cup 2022footballsoccerdohaqatarqatar 2022world cupfifa world cup 2022fifafifa world cupportugaluruguayportugal 20 uruguayportugal 20 uruguay highlightsbruno fernandesbruno fernandes goalscristiano ronaldo,189360,2352,726
10,NAeKDWfV1_I,highlights ghana claim dramatic victory over south korea  bbc sport,2022-11-28,UCW6-BQWFA70Dyyc7ZpZ9Xlg,bbc sport,Sports,22.29.11,bbcbbc sporthighlights2022world cup 2022footballsoccerdohaqatarqatar 2022world cupfifa world cup 2022fifafifa world cupghanasouth koreasouth korea v ghanasouth korea vs ghanasouth korea 23 ghanamohammed salisumohammed kudusgoalsheaderdramaticcho guesung,335943,3181,431
